date,game_name,event,domain,language,instances,visits,users
7/10/2025,Shape Circle,questions,CG,hi,163,132,128
7/10/2025,Shape Circle,questions,CG,mr,451,326,294
7/10/2025,Shape Circle,rewards,CG,hi,121,107,105
7/10/2025,Shape Circle,rewards,CG,mr,349,272,248
7/10/2025,Shape Circle,started,CG,hi,245,182,169
7/10/2025,Shape Circle,started,CG,mr,646,427,376
7/10/2025,Shape Circle,validation,CG,hi,121,109,106
7/10/2025,Shape Circle,validation,CG,mr,355,284,259
7/10/2025,Shape Triangle,completed,CG,hi,205,188,189
7/10/2025,Shape Triangle,completed,CG,mr,428,383,369
7/10/2025,Shape Triangle,introduction,CG,hi,327,293,297
7/10/2025,Shape Triangle,introduction,CG,mr,641,544,539
7/10/2025,Shape Triangle,mid_introduction,CG,hi,200,191,193
7/10/2025,Shape Triangle,mid_introduction,CG,mr,355,332,331
7/10/2025,Shape Triangle,parent_poll,CG,hi,81,80,80
7/10/2025,Shape Triangle,parent_poll,CG,mr,165,160,161
7/10/2025,Shape Triangle,questions,CG,hi,229,214,216
7/10/2025,Shape Triangle,questions,CG,mr,412,378,373
7/10/2025,Shape Triangle,rewards,CG,hi,175,169,169
7/10/2025,Shape Triangle,rewards,CG,mr,318,298,294
7/10/2025,Shape Triangle,started,CG,hi,421,380,391
7/10/2025,Shape Triangle,started,CG,mr,900,773,781
7/10/2025,Shape Triangle,validation,CG,hi,193,185,187
7/10/2025,Shape Triangle,validation,CG,mr,341,320,319
7/11/2025,Color Red,completed,CG,hi,265,234,229
7/11/2025,Color Red,completed,CG,mr,693,554,539
7/11/2025,Color Red,introduction,CG,hi,321,271,266
7/11/2025,Color Red,introduction,CG,mr,835,637,614
7/11/2025,Color Red,mid_introduction,CG,hi,209,196,195
7/11/2025,Color Red,mid_introduction,CG,mr,555,488,479
7/11/2025,Color Red,parent_poll,CG,hi,79,78,78
7/11/2025,Color Red,parent_poll,CG,mr,277,266,263
7/11/2025,Color Red,questions,CG,hi,249,223,220
7/11/2025,Color Red,questions,CG,mr,658,541,528
7/11/2025,Color Red,rewards,CG,hi,200,185,185
7/11/2025,Color Red,rewards,CG,mr,537,465,456
7/11/2025,Color Red,started,CG,hi,354,298,293
7/11/2025,Color Red,started,CG,mr,900,679,654
7/11/2025,Color Red,validation,CG,hi,205,192,191
7/11/2025,Color Red,validation,CG,mr,542,474,465
7/11/2025,Color Yellow,completed,CG,hi,267,218,209
7/11/2025,Color Yellow,completed,CG,mr,874,597,559
7/11/2025,Color Yellow,introduction,CG,hi,351,273,259
7/11/2025,Color Yellow,introduction,CG,mr,1043,678,629
7/11/2025,Color Yellow,mid_introduction,CG,hi,187,171,167
7/11/2025,Color Yellow,mid_introduction,CG,mr,600,500,481
7/11/2025,Color Yellow,parent_poll,CG,hi,110,104,102
7/11/2025,Color Yellow,parent_poll,CG,mr,384,336,329
7/11/2025,Color Yellow,questions,CG,hi,234,205,199
7/11/2025,Color Yellow,questions,CG,mr,743,563,535
7/11/2025,Color Yellow,rewards,CG,hi,180,168,164
7/11/2025,Color Yellow,rewards,CG,mr,583,484,463
7/11/2025,Color Yellow,started,CG,hi,366,281,265
7/11/2025,Color Yellow,started,CG,mr,1145,722,658
7/11/2025,Color Yellow,validation,CG,hi,178,167,164
7/11/2025,Color Yellow,validation,CG,mr,586,489,471
7/11/2025,Relational Comparison,introduction,CG,hi,1,1,1
7/11/2025,Relational Comparison,started,CG,hi,1,1,1
7/11/2025,Shape Circle,completed,CG,hi,711,532,512
7/11/2025,Shape Circle,completed,CG,mr,1564,1063,1001
7/11/2025,Shape Circle,introduction,CG,hi,884,635,601
7/11/2025,Shape Circle,introduction,CG,mr,1874,1234,1145
7/11/2025,Shape Circle,mid_introduction,CG,hi,546,471,456
7/11/2025,Shape Circle,mid_introduction,CG,mr,1219,957,909
7/11/2025,Shape Circle,parent_poll,CG,hi,191,176,176
7/11/2025,Shape Circle,parent_poll,CG,mr,590,515,495
7/11/2025,Shape Circle,questions,CG,hi,664,527,505
7/11/2025,Shape Circle,questions,CG,mr,1445,1057,994
7/11/2025,Shape Circle,rewards,CG,hi,524,449,435
7/11/2025,Shape Circle,rewards,CG,mr,1134,887,845
7/11/2025,Shape Circle,started,CG,hi,954,671,637
7/11/2025,Shape Circle,started,CG,mr,2016,1288,1188
7/11/2025,Shape Circle,validation,CG,hi,521,450,435
7/11/2025,Shape Circle,validation,CG,mr,1156,921,877
7/11/2025,Shape Triangle,completed,CG,hi,732,674,672
7/11/2025,Shape Triangle,completed,CG,mr,1399,1211,1212
7/11/2025,Shape Triangle,introduction,CG,hi,1144,1021,1059
7/11/2025,Shape Triangle,introduction,CG,mr,2074,1755,1828
7/11/2025,Shape Triangle,mid_introduction,CG,hi,706,684,689
7/11/2025,Shape Triangle,mid_introduction,CG,mr,1220,1131,1155
7/11/2025,Shape Triangle,parent_poll,CG,hi,249,246,247
7/11/2025,Shape Triangle,parent_poll,CG,mr,510,485,492
7/11/2025,Shape Triangle,questions,CG,hi,761,725,732
7/11/2025,Shape Triangle,questions,CG,mr,1383,1251,1284
7/11/2025,Shape Triangle,rewards,CG,hi,605,587,586
7/11/2025,Shape Triangle,rewards,CG,mr,1082,998,998
7/11/2025,Shape Triangle,started,CG,hi,1534,1358,1420
7/11/2025,Shape Triangle,started,CG,mr,2853,2403,2545
7/11/2025,Shape Triangle,validation,CG,hi,682,664,668
7/11/2025,Shape Triangle,validation,CG,mr,1187,1102,1124
7/12/2025,Color Red,completed,CG,hi,307,266,257
7/12/2025,Color Red,completed,CG,mr,673,558,527
7/12/2025,Color Red,introduction,CG,hi,374,315,300
7/12/2025,Color Red,introduction,CG,mr,827,646,600
7/12/2025,Color Red,mid_introduction,CG,hi,255,232,222
7/12/2025,Color Red,mid_introduction,CG,mr,534,485,461
7/12/2025,Color Red,parent_poll,CG,hi,115,109,104
7/12/2025,Color Red,parent_poll,CG,mr,272,263,255
7/12/2025,Color Red,questions,CG,hi,298,262,251
7/12/2025,Color Red,questions,CG,mr,653,554,522
7/12/2025,Color Red,rewards,CG,hi,248,222,212
7/12/2025,Color Red,rewards,CG,mr,519,471,450
7/12/2025,Color Red,started,CG,hi,404,337,321
7/12/2025,Color Red,started,CG,mr,876,679,631
7/12/2025,Color Red,validation,CG,hi,249,226,216
7/12/2025,Color Red,validation,CG,mr,517,474,451
7/12/2025,Color Yellow,completed,CG,hi,869,821,796
7/12/2025,Color Yellow,completed,CG,mr,1565,1377,1338
7/12/2025,Color Yellow,introduction,CG,hi,1260,1142,1131
7/12/2025,Color Yellow,introduction,CG,mr,2196,1858,1856
7/12/2025,Color Yellow,mid_introduction,CG,hi,819,799,790
7/12/2025,Color Yellow,mid_introduction,CG,mr,1414,1332,1330
7/12/2025,Color Yellow,parent_poll,CG,hi,362,355,350
7/12/2025,Color Yellow,parent_poll,CG,mr,763,728,728
7/12/2025,Color Yellow,questions,CG,hi,909,871,853
7/12/2025,Color Yellow,questions,CG,mr,1576,1440,1436
7/12/2025,Color Yellow,rewards,CG,hi,759,740,727
7/12/2025,Color Yellow,rewards,CG,mr,1306,1229,1212
7/12/2025,Color Yellow,started,CG,hi,1570,1397,1402
7/12/2025,Color Yellow,started,CG,mr,2638,2200,2229
7/12/2025,Color Yellow,validation,CG,hi,802,782,773
7/12/2025,Color Yellow,validation,CG,mr,1383,1304,1302
7/12/2025,Shape Circle,completed,CG,hi,677,529,496
7/12/2025,Shape Circle,completed,CG,mr,1517,1039,945
7/12/2025,Shape Circle,introduction,CG,hi,832,610,564
7/12/2025,Shape Circle,introduction,CG,mr,1816,1180,1051
7/12/2025,Shape Circle,mid_introduction,CG,hi,533,445,415
7/12/2025,Shape Circle,mid_introduction,CG,mr,1125,881,813
7/12/2025,Shape Circle,parent_poll,CG,hi,198,182,176
7/12/2025,Shape Circle,parent_poll,CG,mr,527,456,434
7/12/2025,Shape Circle,questions,CG,hi,657,521,487
7/12/2025,Shape Circle,questions,CG,mr,1403,1009,921
7/12/2025,Shape Circle,rewards,CG,hi,513,427,400
7/12/2025,Shape Circle,rewards,CG,mr,1090,847,787
7/12/2025,Shape Circle,started,CG,hi,881,634,582
7/12/2025,Shape Circle,started,CG,mr,1937,1242,1101
7/12/2025,Shape Circle,validation,CG,hi,515,433,405
7/12/2025,Shape Circle,validation,CG,mr,1100,865,800
7/12/2025,Shape Triangle,completed,CG,hi,366,335,325
7/12/2025,Shape Triangle,completed,CG,mr,726,635,616
7/12/2025,Shape Triangle,introduction,CG,hi,527,464,464
7/12/2025,Shape Triangle,introduction,CG,mr,993,848,841
7/12/2025,Shape Triangle,mid_introduction,CG,hi,319,305,298
7/12/2025,Shape Triangle,mid_introduction,CG,mr,590,552,541
7/12/2025,Shape Triangle,parent_poll,CG,hi,115,113,111
7/12/2025,Shape Triangle,parent_poll,CG,mr,297,285,284
7/12/2025,Shape Triangle,questions,CG,hi,362,335,327
7/12/2025,Shape Triangle,questions,CG,mr,690,626,613
7/12/2025,Shape Triangle,rewards,CG,hi,289,277,267
7/12/2025,Shape Triangle,rewards,CG,mr,556,515,500
7/12/2025,Shape Triangle,started,CG,hi,694,602,617
7/12/2025,Shape Triangle,started,CG,mr,1283,1090,1102
7/12/2025,Shape Triangle,validation,CG,hi,313,300,292
7/12/2025,Shape Triangle,validation,CG,mr,568,531,522
7/13/2025,Color Red,completed,CG,hi,123,95,88
7/13/2025,Color Red,completed,CG,mr,250,202,185
7/13/2025,Color Red,introduction,CG,hi,158,113,105
7/13/2025,Color Red,introduction,CG,mr,325,248,224
7/13/2025,Color Red,mid_introduction,CG,hi,103,86,81
7/13/2025,Color Red,mid_introduction,CG,mr,188,169,155
7/13/2025,Color Red,parent_poll,CG,hi,31,31,30
7/13/2025,Color Red,parent_poll,CG,mr,81,79,76
7/13/2025,Color Red,questions,CG,hi,127,100,91
7/13/2025,Color Red,questions,CG,mr,241,196,179
7/13/2025,Color Red,rewards,CG,hi,102,83,78
7/13/2025,Color Red,rewards,CG,mr,183,163,152
7/13/2025,Color Red,started,CG,hi,172,123,114
7/13/2025,Color Red,started,CG,mr,341,259,234
7/13/2025,Color Red,validation,CG,hi,98,81,78
7/13/2025,Color Red,validation,CG,mr,181,163,151
7/13/2025,Color Yellow,completed,CG,hi,244,229,225
7/13/2025,Color Yellow,completed,CG,mr,455,388,374
7/13/2025,Color Yellow,introduction,CG,hi,339,305,310
7/13/2025,Color Yellow,introduction,CG,mr,610,511,501
7/13/2025,Color Yellow,mid_introduction,CG,hi,219,213,213
7/13/2025,Color Yellow,mid_introduction,CG,mr,356,325,322
7/13/2025,Color Yellow,parent_poll,CG,hi,85,84,83
7/13/2025,Color Yellow,parent_poll,CG,mr,166,155,157
7/13/2025,Color Yellow,questions,CG,hi,240,232,230
7/13/2025,Color Yellow,questions,CG,mr,410,361,356
7/13/2025,Color Yellow,rewards,CG,hi,207,203,199
7/13/2025,Color Yellow,rewards,CG,mr,340,305,298
7/13/2025,Color Yellow,started,CG,hi,407,371,377
7/13/2025,Color Yellow,started,CG,mr,697,587,578
7/13/2025,Color Yellow,validation,CG,hi,212,208,207
7/13/2025,Color Yellow,validation,CG,mr,348,317,314
7/13/2025,Shape Circle,completed,CG,hi,229,170,155
7/13/2025,Shape Circle,completed,CG,mr,505,340,306
7/13/2025,Shape Circle,introduction,CG,hi,296,198,179
7/13/2025,Shape Circle,introduction,CG,mr,633,394,346
7/13/2025,Shape Circle,mid_introduction,CG,hi,175,140,129
7/13/2025,Shape Circle,mid_introduction,CG,mr,383,298,270
7/13/2025,Shape Circle,parent_poll,CG,hi,67,58,55
7/13/2025,Shape Circle,parent_poll,CG,mr,169,154,147
7/13/2025,Shape Circle,questions,CG,hi,227,168,152
7/13/2025,Shape Circle,questions,CG,mr,478,337,303
7/13/2025,Shape Circle,rewards,CG,hi,175,139,128
7/13/2025,Shape Circle,rewards,CG,mr,370,287,260
7/13/2025,Shape Circle,started,CG,hi,313,208,188
7/13/2025,Shape Circle,started,CG,mr,667,407,356
7/13/2025,Shape Circle,validation,CG,hi,170,138,127
7/13/2025,Shape Circle,validation,CG,mr,371,291,263
7/13/2025,Shape Triangle,completed,CG,hi,85,78,74
7/13/2025,Shape Triangle,completed,CG,mr,227,197,187
7/13/2025,Shape Triangle,introduction,CG,hi,121,111,108
7/13/2025,Shape Triangle,introduction,CG,mr,314,258,245
7/13/2025,Shape Triangle,mid_introduction,CG,hi,77,70,66
7/13/2025,Shape Triangle,mid_introduction,CG,mr,179,165,158
7/13/2025,Shape Triangle,parent_poll,CG,hi,26,26,24
7/13/2025,Shape Triangle,parent_poll,CG,mr,91,88,85
7/13/2025,Shape Triangle,questions,CG,hi,86,78,74
7/13/2025,Shape Triangle,questions,CG,mr,224,198,186
7/13/2025,Shape Triangle,rewards,CG,hi,70,65,61
7/13/2025,Shape Triangle,rewards,CG,mr,170,154,147
7/13/2025,Shape Triangle,started,CG,hi,154,141,139
7/13/2025,Shape Triangle,started,CG,mr,356,284,273
7/13/2025,Shape Triangle,validation,CG,hi,74,69,65
7/13/2025,Shape Triangle,validation,CG,mr,176,162,155
7/14/2025,Color Red,completed,CG,hi,275,232,227
7/14/2025,Color Red,completed,CG,mr,551,462,448
7/14/2025,Color Red,introduction,CG,hi,332,264,255
7/14/2025,Color Red,introduction,CG,mr,700,549,521
7/14/2025,Color Red,mid_introduction,CG,hi,223,203,198
7/14/2025,Color Red,mid_introduction,CG,mr,448,405,396
7/14/2025,Color Red,parent_poll,CG,hi,92,90,88
7/14/2025,Color Red,parent_poll,CG,mr,233,221,220
7/14/2025,Color Red,questions,CG,hi,263,224,219
7/14/2025,Color Red,questions,CG,mr,540,459,446
7/14/2025,Color Red,rewards,CG,hi,220,198,193
7/14/2025,Color Red,rewards,CG,mr,426,380,371
7/14/2025,Color Red,started,CG,hi,355,278,268
7/14/2025,Color Red,started,CG,mr,744,576,546
7/14/2025,Color Red,validation,CG,hi,217,199,194
7/14/2025,Color Red,validation,CG,mr,431,388,379
7/14/2025,Color Yellow,completed,CG,hi,658,620,615
7/14/2025,Color Yellow,completed,CG,mr,1181,1059,1054
7/14/2025,Color Yellow,introduction,CG,hi,973,893,906
7/14/2025,Color Yellow,introduction,CG,mr,1766,1522,1568
7/14/2025,Color Yellow,mid_introduction,CG,hi,613,605,604
7/14/2025,Color Yellow,mid_introduction,CG,mr,1060,1014,1025
7/14/2025,Color Yellow,parent_poll,CG,hi,242,241,241
7/14/2025,Color Yellow,parent_poll,CG,mr,520,507,510
7/14/2025,Color Yellow,questions,CG,hi,683,656,659
7/14/2025,Color Yellow,questions,CG,mr,1199,1110,1123
7/14/2025,Color Yellow,rewards,CG,hi,558,546,543
7/14/2025,Color Yellow,rewards,CG,mr,941,893,893
7/14/2025,Color Yellow,started,CG,hi,1277,1149,1188
7/14/2025,Color Yellow,started,CG,mr,2166,1849,1928
7/14/2025,Color Yellow,validation,CG,hi,588,581,581
7/14/2025,Color Yellow,validation,CG,mr,1023,979,991
7/14/2025,Quantitative Comparison,completed,NM,hi,2,2,2
7/14/2025,Quantitative Comparison,completed,NM,mr,3,2,2
7/14/2025,Quantitative Comparison,introduction,NM,hi,8,7,6
7/14/2025,Quantitative Comparison,introduction,NM,mr,7,4,4
7/14/2025,Quantitative Comparison,mid_introduction,NM,hi,3,3,2
7/14/2025,Quantitative Comparison,mid_introduction,NM,mr,3,2,2
7/14/2025,Quantitative Comparison,parent_poll,NM,hi,3,3,2
7/14/2025,Quantitative Comparison,parent_poll,NM,mr,3,2,2
7/14/2025,Quantitative Comparison,questions,NM,hi,3,3,2
7/14/2025,Quantitative Comparison,questions,NM,mr,3,2,2
7/14/2025,Quantitative Comparison,rewards,NM,hi,2,2,2
7/14/2025,Quantitative Comparison,rewards,NM,mr,3,2,2
7/14/2025,Quantitative Comparison,started,NM,hi,8,7,6
7/14/2025,Quantitative Comparison,started,NM,mr,7,4,4
7/14/2025,Quantitative Comparison,validation,NM,hi,3,3,2
7/14/2025,Quantitative Comparison,validation,NM,mr,3,2,2
7/14/2025,Relational Comparison,completed,CG,hi,4,4,4
7/14/2025,Relational Comparison,completed,CG,mr,5,3,3
7/14/2025,Relational Comparison,introduction,CG,hi,6,6,6
7/14/2025,Relational Comparison,introduction,CG,mr,8,4,4
7/14/2025,Relational Comparison,mid_introduction,CG,hi,3,3,3
7/14/2025,Relational Comparison,mid_introduction,CG,mr,2,2,2
7/14/2025,Relational Comparison,parent_poll,CG,hi,3,3,3
7/14/2025,Relational Comparison,parent_poll,CG,mr,1,1,1
7/14/2025,Relational Comparison,questions,CG,hi,3,3,3
7/14/2025,Relational Comparison,questions,CG,mr,2,2,2
7/14/2025,Relational Comparison,rewards,CG,hi,3,3,3
7/14/2025,Relational Comparison,rewards,CG,mr,2,2,2
7/14/2025,Relational Comparison,started,CG,hi,7,7,7
7/14/2025,Relational Comparison,started,CG,mr,9,4,4
7/14/2025,Relational Comparison,validation,CG,hi,3,3,3
7/14/2025,Relational Comparison,validation,CG,mr,2,2,2
7/14/2025,Shape Circle,completed,CG,hi,602,478,462
7/14/2025,Shape Circle,completed,CG,mr,1306,936,889
7/14/2025,Shape Circle,introduction,CG,hi,737,556,530
7/14/2025,Shape Circle,introduction,CG,mr,1577,1061,996
7/14/2025,Shape Circle,mid_introduction,CG,hi,482,413,402
7/14/2025,Shape Circle,mid_introduction,CG,mr,1005,808,773
7/14/2025,Shape Circle,parent_poll,CG,hi,180,168,166
7/14/2025,Shape Circle,parent_poll,CG,mr,509,455,444
7/14/2025,Shape Circle,questions,CG,hi,584,471,455
7/14/2025,Shape Circle,questions,CG,mr,1215,916,873
7/14/2025,Shape Circle,rewards,CG,hi,465,397,386
7/14/2025,Shape Circle,rewards,CG,mr,972,782,749
7/14/2025,Shape Circle,started,CG,hi,775,577,548
7/14/2025,Shape Circle,started,CG,mr,1693,1106,1035
7/14/2025,Shape Circle,validation,CG,hi,464,399,388
7/14/2025,Shape Circle,validation,CG,mr,970,784,752
7/14/2025,Shape Triangle,completed,CG,hi,194,173,172
7/14/2025,Shape Triangle,completed,CG,mr,453,394,381
7/14/2025,Shape Triangle,introduction,CG,hi,250,214,212
7/14/2025,Shape Triangle,introduction,CG,mr,525,441,429
7/14/2025,Shape Triangle,mid_introduction,CG,hi,155,147,146
7/14/2025,Shape Triangle,mid_introduction,CG,mr,369,338,330
7/14/2025,Shape Triangle,parent_poll,CG,hi,71,69,69
7/14/2025,Shape Triangle,parent_poll,CG,mr,208,202,199
7/14/2025,Shape Triangle,questions,CG,hi,187,173,172
7/14/2025,Shape Triangle,questions,CG,mr,435,380,369
7/14/2025,Shape Triangle,rewards,CG,hi,158,149,148
7/14/2025,Shape Triangle,rewards,CG,mr,365,332,325
7/14/2025,Shape Triangle,started,CG,hi,271,230,228
7/14/2025,Shape Triangle,started,CG,mr,567,475,463
7/14/2025,Shape Triangle,validation,CG,hi,153,145,144
7/14/2025,Shape Triangle,validation,CG,mr,359,332,325
7/15/2025,Color Red,completed,CG,hi,104,86,85
7/15/2025,Color Red,completed,CG,mr,254,210,192
7/15/2025,Color Red,introduction,CG,hi,131,103,100
7/15/2025,Color Red,introduction,CG,mr,328,263,232
7/15/2025,Color Red,mid_introduction,CG,hi,85,73,73
7/15/2025,Color Red,mid_introduction,CG,mr,212,188,174
7/15/2025,Color Red,parent_poll,CG,hi,33,33,33
7/15/2025,Color Red,parent_poll,CG,mr,98,91,91
7/15/2025,Color Red,questions,CG,hi,103,85,83
7/15/2025,Color Red,questions,CG,mr,260,213,196
7/15/2025,Color Red,rewards,CG,hi,83,71,71
7/15/2025,Color Red,rewards,CG,mr,203,181,168
7/15/2025,Color Red,started,CG,hi,139,107,102
7/15/2025,Color Red,started,CG,mr,340,272,241
7/15/2025,Color Red,validation,CG,hi,81,70,70
7/15/2025,Color Red,validation,CG,mr,200,179,166
7/15/2025,Color Yellow,completed,CG,hi,201,190,188
7/15/2025,Color Yellow,completed,CG,mr,461,402,389
7/15/2025,Color Yellow,introduction,CG,hi,294,271,270
7/15/2025,Color Yellow,introduction,CG,mr,654,560,561
7/15/2025,Color Yellow,mid_introduction,CG,hi,178,174,175
7/15/2025,Color Yellow,mid_introduction,CG,mr,368,349,348
7/15/2025,Color Yellow,parent_poll,CG,hi,67,66,66
7/15/2025,Color Yellow,parent_poll,CG,mr,174,168,170
7/15/2025,Color Yellow,questions,CG,hi,198,193,194
7/15/2025,Color Yellow,questions,CG,mr,425,393,394
7/15/2025,Color Yellow,rewards,CG,hi,162,157,158
7/15/2025,Color Yellow,rewards,CG,mr,326,307,300
7/15/2025,Color Yellow,started,CG,hi,397,365,368
7/15/2025,Color Yellow,started,CG,mr,799,681,688
7/15/2025,Color Yellow,validation,CG,hi,167,163,164
7/15/2025,Color Yellow,validation,CG,mr,355,336,336
7/15/2025,Numbers I,completed,NM,hi,6,6,6
7/15/2025,Numbers I,completed,NM,mr,4,4,4
7/15/2025,Numbers I,introduction,NM,hi,10,6,7
7/15/2025,Numbers I,introduction,NM,mr,5,5,5
7/15/2025,Numbers I,mid_introduction,NM,hi,7,6,7
7/15/2025,Numbers I,mid_introduction,NM,mr,5,5,5
7/15/2025,Numbers I,parent_poll,NM,hi,6,5,6
7/15/2025,Numbers I,parent_poll,NM,mr,5,5,5
7/15/2025,Numbers I,questions,NM,hi,7,6,7
7/15/2025,Numbers I,questions,NM,mr,5,5,5
7/15/2025,Numbers I,rewards,NM,hi,5,5,5
7/15/2025,Numbers I,rewards,NM,mr,4,4,4
7/15/2025,Numbers I,started,NM,hi,11,6,7
7/15/2025,Numbers I,started,NM,mr,5,5,5
7/15/2025,Numbers I,validation,NM,hi,6,5,6
7/15/2025,Numbers I,validation,NM,mr,5,5,5
7/15/2025,Quantitative Comparison,completed,NM,mr,2,2,2
7/15/2025,Quantitative Comparison,introduction,NM,hi,4,2,2
7/15/2025,Quantitative Comparison,introduction,NM,mr,5,4,4
7/15/2025,Quantitative Comparison,mid_introduction,NM,hi,1,1,1
7/15/2025,Quantitative Comparison,mid_introduction,NM,mr,1,1,1
7/15/2025,Quantitative Comparison,parent_poll,NM,hi,1,1,1
7/15/2025,Quantitative Comparison,parent_poll,NM,mr,1,1,1
7/15/2025,Quantitative Comparison,questions,NM,hi,1,1,1
7/15/2025,Quantitative Comparison,questions,NM,mr,1,1,1
7/15/2025,Quantitative Comparison,rewards,NM,mr,1,1,1
7/15/2025,Quantitative Comparison,started,NM,hi,4,2,2
7/15/2025,Quantitative Comparison,started,NM,mr,5,4,4
7/15/2025,Quantitative Comparison,validation,NM,hi,1,1,1
7/15/2025,Quantitative Comparison,validation,NM,mr,1,1,1
7/15/2025,Relational Comparison,completed,CG,hi,3,3,1
7/15/2025,Relational Comparison,completed,CG,mr,2,2,2
7/15/2025,Relational Comparison,introduction,CG,hi,8,8,6
7/15/2025,Relational Comparison,introduction,CG,mr,5,5,5
7/15/2025,Relational Comparison,mid_introduction,CG,hi,1,1,1
7/15/2025,Relational Comparison,mid_introduction,CG,mr,1,1,1
7/15/2025,Relational Comparison,parent_poll,CG,mr,1,1,1
7/15/2025,Relational Comparison,questions,CG,hi,1,1,1
7/15/2025,Relational Comparison,questions,CG,mr,1,1,1
7/15/2025,Relational Comparison,rewards,CG,mr,1,1,1
7/15/2025,Relational Comparison,started,CG,hi,8,8,6
7/15/2025,Relational Comparison,started,CG,mr,5,5,5
7/15/2025,Relational Comparison,validation,CG,mr,1,1,1
7/15/2025,Shape Circle,completed,CG,hi,223,176,166
7/15/2025,Shape Circle,completed,CG,mr,562,407,363
7/15/2025,Shape Circle,introduction,CG,hi,279,213,196
7/15/2025,Shape Circle,introduction,CG,mr,690,469,410
7/15/2025,Shape Circle,mid_introduction,CG,hi,176,155,147
7/15/2025,Shape Circle,mid_introduction,CG,mr,426,345,310
7/15/2025,Shape Circle,parent_poll,CG,hi,67,66,65
7/15/2025,Shape Circle,parent_poll,CG,mr,189,170,161
7/15/2025,Shape Circle,questions,CG,hi,216,173,163
7/15/2025,Shape Circle,questions,CG,mr,524,401,359
7/15/2025,Shape Circle,rewards,CG,hi,168,146,139
7/15/2025,Shape Circle,rewards,CG,mr,400,324,293
7/15/2025,Shape Circle,started,CG,hi,299,226,208
7/15/2025,Shape Circle,started,CG,mr,731,487,423
7/15/2025,Shape Circle,validation,CG,hi,170,151,143
7/15/2025,Shape Circle,validation,CG,mr,412,336,302
7/15/2025,Shape Triangle,completed,CG,hi,79,75,72
7/15/2025,Shape Triangle,completed,CG,mr,193,175,160
7/15/2025,Shape Triangle,introduction,CG,hi,113,102,96
7/15/2025,Shape Triangle,introduction,CG,mr,241,214,196
7/15/2025,Shape Triangle,mid_introduction,CG,hi,64,64,62
7/15/2025,Shape Triangle,mid_introduction,CG,mr,163,153,142
7/15/2025,Shape Triangle,parent_poll,CG,hi,28,28,28
7/15/2025,Shape Triangle,parent_poll,CG,mr,87,86,80
7/15/2025,Shape Triangle,questions,CG,hi,78,76,73
7/15/2025,Shape Triangle,questions,CG,mr,195,179,165
7/15/2025,Shape Triangle,rewards,CG,hi,58,58,56
7/15/2025,Shape Triangle,rewards,CG,mr,151,142,132
7/15/2025,Shape Triangle,started,CG,hi,128,116,110
