period_label,game_name,instance_count,period_type
2025-08-13,Shape Circle,2206,Daily
2025-08-13,Shape Square,276,Daily
2025-08-13,Shape Triangle,595,Daily
2025-08-14,Color Blue,193,Daily
2025-08-14,Color Red,643,Daily
2025-08-14,Color Yellow,243,Daily
2025-08-14,Quantitative Comparison,102,Daily
2025-08-14,Relational Comparison,108,Daily
2025-08-14,Revision Colors,167,Daily
2025-08-14,Revision Shapes,138,Daily
2025-08-14,Rhyming Words,1375,Daily
2025-08-14,Shape Circle,1324,Daily
2025-08-14,Shape Square,145,Daily
2025-08-14,Shape Triangle,342,Daily
2025-08-15,Color Blue,264,Daily
2025-08-15,Color Red,1161,Daily
2025-08-15,Color Yellow,377,Daily
2025-08-15,Quantitative Comparison,133,Daily
2025-08-15,Relational Comparison,164,Daily
2025-08-15,Revision Colors,116,Daily
2025-08-15,Revision Shapes,147,Daily
2025-08-15,Rhyming Words,1949,Daily
2025-08-15,Shape Circle,2283,Daily
2025-08-15,Shape Square,185,Daily
2025-08-15,Shape Triangle,538,Daily
2025-08-16,Color Blue,316,Daily
2025-08-16,Color Red,1402,Daily
2025-08-16,Color Yellow,417,Daily
2025-08-16,Quantitative Comparison,188,Daily
2025-08-16,Relational Comparison,183,Daily
2025-08-16,Revision Colors,117,Daily
2025-08-16,Revision Shapes,170,Daily
2025-08-16,Rhyming Words,1271,Daily
2025-08-16,Shape Circle,2361,Daily
2025-08-16,Shape Square,226,Daily
2025-08-16,Shape Triangle,724,Daily
2025-08-17,Color Blue,222,Daily
2025-08-17,Color Red,873,Daily
2025-08-17,Color Yellow,277,Daily
2025-08-17,Quantitative Comparison,107,Daily
2025-08-17,Relational Comparison,98,Daily
2025-08-17,Revision Colors,87,Daily
2025-08-17,Revision Shapes,99,Daily
2025-08-17,Rhyming Words,512,Daily
2025-08-17,Shape Circle,1160,Daily
2025-08-17,Shape Square,151,Daily
2025-08-17,Shape Triangle,446,Daily
2025-08-18,Color Blue,233,Daily
2025-08-18,Color Red,1139,Daily
2025-08-18,Color Yellow,346,Daily
2025-08-18,Numbers Comparison,300,Daily
2025-08-18,Quantitative Comparison,140,Daily
2025-08-18,Relational Comparison,106,Daily
2025-08-18,Revision Colors,66,Daily
2025-08-18,Revision Shapes,89,Daily
2025-08-18,Rhyming Words,356,Daily
2025-08-18,Shape Circle,1461,Daily
2025-08-18,Shape Square,169,Daily
2025-08-18,Shape Triangle,521,Daily
2025-08-19,Color Blue,268,Daily
2025-08-19,Color Red,1156,Daily
2025-08-19,Color Yellow,350,Daily
2025-08-19,Numbers Comparison,264,Daily
2025-08-19,Quantitative Comparison,143,Daily
2025-08-19,Relational Comparison,111,Daily
2025-08-19,Revision Colors,141,Daily
2025-08-19,Revision Shapes,72,Daily
2025-08-19,Rhyming Words,289,Daily
2025-08-19,Shape Circle,1563,Daily
2025-08-19,Shape Square,171,Daily
2025-08-19,Shape Triangle,538,Daily
2025-08-20,Color Blue,311,Daily
2025-08-20,Color Red,1467,Daily
2025-08-20,Color Yellow,476,Daily
2025-08-20,Numbers Comparison,2944,Daily
2025-08-20,Quantitative Comparison,154,Daily
2025-08-20,Relational Comparison,152,Daily
2025-08-20,Revision Colors,112,Daily
2025-08-20,Revision Shapes,77,Daily
2025-08-20,Rhyming Words,314,Daily
2025-08-20,Shape Circle,2122,Daily
2025-08-20,Shape Square,218,Daily
2025-08-20,Shape Triangle,717,Daily
2025-08-21,Color Blue,229,Daily
2025-08-21,Color Red,763,Daily
2025-08-21,Color Yellow,279,Daily
2025-08-21,Numbers Comparison,1306,Daily
2025-08-21,Quantitative Comparison,89,Daily
2025-08-21,Relational Comparison,106,Daily
2025-08-21,Revision Colors,73,Daily
2025-08-21,Revision Shapes,47,Daily
2025-08-21,Rhyming Words,195,Daily
2025-08-21,Shape Circle,1231,Daily
2025-08-21,Shape Square,143,Daily
2025-08-21,Shape Triangle,395,Daily
2025-08-22,Beginning Sounds Ma/Ka/La,460,Daily
2025-08-22,Color Blue,259,Daily
2025-08-22,Color Red,1263,Daily
2025-08-22,Color Yellow,421,Daily
2025-08-22,Numbers Comparison,2308,Daily
2025-08-22,Quantitative Comparison,105,Daily
2025-08-22,Relational Comparison,126,Daily
2025-08-22,Revision Colors,77,Daily
2025-08-22,Revision Shapes,64,Daily
2025-08-22,Rhyming Words,233,Daily
2025-08-22,Shape Circle,2584,Daily
2025-08-22,Shape Square,187,Daily
2025-08-22,Shape Triangle,553,Daily
2025-08-23,Beginning Sounds Ma/Ka/La,6430,Daily
2025-08-23,Color Blue,338,Daily
2025-08-23,Color Red,1553,Daily
2025-08-23,Color Yellow,486,Daily
2025-08-23,Numbers Comparison,1131,Daily
2025-08-23,Quantitative Comparison,151,Daily
2025-08-23,Relational Comparison,169,Daily
2025-08-23,Revision Colors,98,Daily
2025-08-23,Revision Shapes,80,Daily
2025-08-23,Rhyming Words,245,Daily
2025-08-23,Shape Circle,2940,Daily
2025-08-23,Shape Square,203,Daily
2025-08-23,Shape Triangle,756,Daily
2025-08-24,Beginning Sounds Ma/Ka/La,2708,Daily
2025-08-24,Color Blue,254,Daily
2025-08-24,Color Red,902,Daily
2025-08-24,Color Yellow,345,Daily
2025-08-24,Numbers Comparison,288,Daily
2025-08-24,Quantitative Comparison,106,Daily
2025-08-24,Relational Comparison,105,Daily
2025-08-24,Revision Colors,87,Daily
2025-08-24,Revision Shapes,65,Daily
2025-08-24,Rhyming Words,160,Daily
2025-08-24,Shape Circle,1323,Daily
2025-08-24,Shape Square,158,Daily
2025-08-24,Shape Triangle,427,Daily
2025-08-25,Beginning Sounds Ma/Ka/La,1061,Daily
2025-08-25,Color Blue,122,Daily
2025-08-25,Color Red,446,Daily
2025-08-25,Color Yellow,193,Daily
2025-08-25,Numbers Comparison,154,Daily
2025-08-25,Quantitative Comparison,68,Daily
2025-08-25,Relational Comparison,65,Daily
2025-08-25,Revision Colors,53,Daily
2025-08-25,Revision Shapes,40,Daily
2025-08-25,Rhyming Words,100,Daily
2025-08-25,Shape Circle,842,Daily
2025-08-25,Shape Square,102,Daily
2025-08-25,Shape Triangle,260,Daily
2025-08-26,Beginning Sounds Ma/Ka/La,554,Daily
2025-08-26,Color Blue,94,Daily
2025-08-26,Color Red,328,Daily
2025-08-26,Color Yellow,121,Daily
2025-08-26,Identification of all emotions,4,Daily
2025-08-26,Numbers Comparison,115,Daily
2025-08-26,Primary Emotion Labelling,1,Daily
2025-08-26,Quantitative Comparison,62,Daily
2025-08-26,Relational Comparison,39,Daily
2025-08-26,Revision Colors,41,Daily
2025-08-26,Revision Shapes,28,Daily
2025-08-26,Rhyming Words,74,Daily
2025-08-26,Shape Circle,574,Daily
2025-08-26,Shape Square,59,Daily
2025-08-26,Shape Triangle,169,Daily
2025-08-27,Beginning Sounds Ma/Ka/La,483,Daily
2025-08-27,Color Blue,180,Daily
2025-08-27,Color Red,784,Daily
2025-08-27,Color Yellow,208,Daily
2025-08-27,Numbers Comparison,131,Daily
2025-08-27,Quantitative Comparison,73,Daily
2025-08-27,Relational Comparison,72,Daily
2025-08-27,Revision Colors,51,Daily
2025-08-27,Revision Shapes,34,Daily
2025-08-27,Rhyming Words,122,Daily
2025-08-27,Shape Circle,1408,Daily
2025-08-27,Shape Square,105,Daily
2025-08-27,Shape Triangle,362,Daily
2025-08-28,Beginning Sounds Ma/Ka/La,266,Daily
2025-08-28,Color Blue,188,Daily
2025-08-28,Color Red,540,Daily
2025-08-28,Color Yellow,187,Daily
2025-08-28,Numbers Comparison,75,Daily
2025-08-28,Quantitative Comparison,57,Daily
2025-08-28,Relational Comparison,71,Daily
2025-08-28,Revision Colors,45,Daily
2025-08-28,Revision Shapes,48,Daily
2025-08-28,Rhyming Words,109,Daily
2025-08-28,Shape Circle,880,Daily
2025-08-28,Shape Square,85,Daily
2025-08-28,Shape Triangle,218,Daily
2025-08-29,Beginning Sounds Ma/Ka/La,267,Daily
2025-08-29,Color Blue,143,Daily
2025-08-29,Color Red,622,Daily
2025-08-29,Color Yellow,171,Daily
2025-08-29,Numbers Comparison,60,Daily
2025-08-29,Quantitative Comparison,65,Daily
2025-08-29,Relational Comparison,54,Daily
2025-08-29,Revision Colors,35,Daily
2025-08-29,Revision Shapes,29,Daily
2025-08-29,Rhyming Words,94,Daily
2025-08-29,Shape Circle,963,Daily
2025-08-29,Shape Square,69,Daily
2025-08-29,Shape Triangle,269,Daily
2025-08-30,Beginning Sounds Ma/Ka/La,216,Daily
2025-08-30,Color Blue,129,Daily
2025-08-30,Color Red,560,Daily
2025-08-30,Color Yellow,161,Daily
2025-08-30,Numbers Comparison,50,Daily
2025-08-30,Quantitative Comparison,70,Daily
2025-08-30,Relational Comparison,51,Daily
2025-08-30,Revision Colors,28,Daily
2025-08-30,Revision Shapes,26,Daily
2025-08-30,Rhyming Words,82,Daily
2025-08-30,Shape Circle,1018,Daily
2025-08-30,Shape Square,62,Daily
2025-08-30,Shape Triangle,214,Daily
2025-08-31,Beginning Sounds Ma/Ka/La,146,Daily
2025-08-31,Color Blue,107,Daily
2025-08-31,Color Red,377,Daily
2025-08-31,Color Yellow,122,Daily
2025-08-31,Numbers Comparison,38,Daily
2025-08-31,Quantitative Comparison,51,Daily
2025-08-31,Relational Comparison,39,Daily
2025-08-31,Revision Colors,31,Daily
2025-08-31,Revision Shapes,20,Daily
2025-08-31,Rhyming Words,66,Daily
2025-08-31,Shape Circle,502,Daily
2025-08-31,Shape Square,47,Daily
2025-08-31,Shape Triangle,164,Daily
2025-09-01,Beginning Sounds Ma/Ka/La,267,Daily
2025-09-01,Color Blue,137,Daily
2025-09-01,Color Red,807,Daily
2025-09-01,Color Yellow,263,Daily
2025-09-01,Numbers Comparison,74,Daily
2025-09-01,Quantitative Comparison,65,Daily
2025-09-01,Relational Comparison,82,Daily
2025-09-01,Revision Colors,37,Daily
2025-09-01,Revision Shapes,44,Daily
2025-09-01,Rhyming Words,134,Daily
2025-09-01,Shape Circle,1398,Daily
2025-09-01,Shape Square,85,Daily
2025-09-01,Shape Triangle,360,Daily
2025-09-02,Beginning Sounds Ma/Ka/La,172,Daily
2025-09-02,Beginning Sounds Pa/Cha/Sa,77,Daily
2025-09-02,Color Blue,133,Daily
2025-09-02,Color Red,527,Daily
2025-09-02,Color Yellow,165,Daily
2025-09-02,Numbers Comparison,40,Daily
2025-09-02,Numbers I,2,Daily
2025-09-02,Numbers II,4,Daily
2025-09-02,Numerals 1-10,34,Daily
2025-09-02,Primary Emotion Labelling,1,Daily
2025-09-02,Quantitative Comparison,65,Daily
2025-09-02,Relational Comparison,61,Daily
2025-09-02,Relational Comparison II,1,Daily
2025-09-02,Revision Colors,54,Daily
2025-09-02,Revision Shapes,35,Daily
2025-09-02,Rhyming Words,90,Daily
2025-09-02,Shape Circle,754,Daily
2025-09-02,Shape Rectangle,139,Daily
2025-09-02,Shape Square,67,Daily
2025-09-02,Shape Triangle,232,Daily
2025-09-03,Beginning Sounds Ma/Ka/La,87,Daily
2025-09-03,Beginning Sounds Pa/Cha/Sa,105,Daily
2025-09-03,Color Blue,75,Daily
2025-09-03,Color Red,540,Daily
2025-09-03,Color Yellow,70,Daily
2025-09-03,Identification of all emotions,636,Daily
2025-09-03,Numbers Comparison,20,Daily
2025-09-03,Numbers I,158,Daily
2025-09-03,Numbers II,92,Daily
2025-09-03,Numerals 1-10,233,Daily
2025-09-03,Primary Emotion Labelling,85,Daily
2025-09-03,Quantitative Comparison,36,Daily
2025-09-03,Relational Comparison,19,Daily
2025-09-03,Relational Comparison II,61,Daily
2025-09-03,Revision Colors,24,Daily
2025-09-03,Revision Shapes,12,Daily
2025-09-03,Rhyming Words,56,Daily
2025-09-03,Shape Circle,1443,Daily
2025-09-03,Shape Rectangle,5898,Daily
2025-09-03,Shape Square,34,Daily
2025-09-03,Shape Triangle,133,Daily
2025-09-04,Beginning Sounds Ma/Ka/La,105,Daily
2025-09-04,Beginning Sounds Pa/Cha/Sa,78,Daily
2025-09-04,Color Blue,45,Daily
2025-09-04,Color Red,439,Daily
2025-09-04,Color Yellow,93,Daily
2025-09-04,Identification of all emotions,245,Daily
2025-09-04,Numbers Comparison,24,Daily
2025-09-04,Numbers I,102,Daily
2025-09-04,Numbers II,78,Daily
2025-09-04,Numerals 1-10,253,Daily
2025-09-04,Primary Emotion Labelling,46,Daily
2025-09-04,Quantitative Comparison,23,Daily
2025-09-04,Relational Comparison,15,Daily
2025-09-04,Relational Comparison II,39,Daily
2025-09-04,Revision Colors,21,Daily
2025-09-04,Revision Shapes,13,Daily
2025-09-04,Rhyming Words,42,Daily
2025-09-04,Shape Circle,976,Daily
2025-09-04,Shape Rectangle,2966,Daily
2025-09-04,Shape Square,29,Daily
2025-09-04,Shape Triangle,116,Daily
2025-09-05,Beginning Sounds Ma/Ka/La,107,Daily
2025-09-05,Beginning Sounds Pa/Cha/Sa,277,Daily
2025-09-05,Color Blue,70,Daily
2025-09-05,Color Red,839,Daily
2025-09-05,Color Yellow,114,Daily
2025-09-05,Identification of all emotions,161,Daily
2025-09-05,Numbers Comparison,33,Daily
2025-09-05,Numbers I,236,Daily
2025-09-05,Numbers II,118,Daily
2025-09-05,Numerals 1-10,376,Daily
2025-09-05,Primary Emotion Labelling,44,Daily
2025-09-05,Quantitative Comparison,37,Daily
2025-09-05,Relational Comparison,24,Daily
2025-09-05,Relational Comparison II,34,Daily
2025-09-05,Revision Colors,21,Daily
2025-09-05,Revision Shapes,26,Daily
2025-09-05,Rhyming Words,53,Daily
2025-09-05,Shape Circle,2397,Daily
2025-09-05,Shape Rectangle,4044,Daily
2025-09-05,Shape Square,30,Daily
2025-09-05,Shape Triangle,235,Daily
2025-09-06,Beginning Sounds Ma/Ka/La,37,Daily
2025-09-06,Beginning Sounds Pa/Cha/Sa,171,Daily
2025-09-06,Color Blue,42,Daily
2025-09-06,Color Red,443,Daily
2025-09-06,Color Yellow,96,Daily
2025-09-06,Identification of all emotions,92,Daily
2025-09-06,Numbers Comparison,21,Daily
2025-09-06,Numbers I,146,Daily
2025-09-06,Numbers II,73,Daily
2025-09-06,Numerals 1-10,233,Daily
2025-09-06,Primary Emotion Labelling,28,Daily
2025-09-06,Quantitative Comparison,27,Daily
2025-09-06,Relational Comparison,20,Daily
2025-09-06,Relational Comparison II,31,Daily
2025-09-06,Revision Colors,14,Daily
2025-09-06,Revision Shapes,11,Daily
2025-09-06,Rhyming Words,46,Daily
2025-09-06,Shape Circle,1101,Daily
2025-09-06,Shape Rectangle,1852,Daily
2025-09-06,Shape Square,31,Daily
2025-09-06,Shape Triangle,151,Daily
2025-09-07,Beginning Sounds Ma/Ka/La,31,Daily
2025-09-07,Beginning Sounds Pa/Cha/Sa,38,Daily
2025-09-07,Color Blue,19,Daily
2025-09-07,Color Red,101,Daily
2025-09-07,Color Yellow,17,Daily
2025-09-07,Identification of all emotions,46,Daily
2025-09-07,Numbers Comparison,8,Daily
2025-09-07,Numbers I,41,Daily
2025-09-07,Numbers II,33,Daily
2025-09-07,Numerals 1-10,65,Daily
2025-09-07,Primary Emotion Labelling,8,Daily
2025-09-07,Quantitative Comparison,11,Daily
2025-09-07,Relational Comparison,8,Daily
2025-09-07,Relational Comparison II,17,Daily
2025-09-07,Revision Colors,14,Daily
2025-09-07,Revision Shapes,6,Daily
2025-09-07,Rhyming Words,13,Daily
2025-09-07,Shape Circle,291,Daily
2025-09-07,Shape Rectangle,367,Daily
2025-09-07,Shape Square,12,Daily
2025-09-07,Shape Triangle,49,Daily
2025-09-08,Beginning Sounds Ma/Ka/La,72,Daily
2025-09-08,Beginning Sounds Pa/Cha/Sa,63,Daily
2025-09-08,Color Blue,53,Daily
2025-09-08,Color Red,394,Daily
2025-09-08,Color Yellow,42,Daily
2025-09-08,Identification of all emotions,45,Daily
2025-09-08,Numbers Comparison,14,Daily
2025-09-08,Numbers I,115,Daily
2025-09-08,Numbers II,41,Daily
2025-09-08,Numerals 1-10,4503,Daily
2025-09-08,Primary Emotion Labelling,13,Daily
2025-09-08,Quantitative Comparison,24,Daily
2025-09-08,Relational Comparison,28,Daily
2025-09-08,Relational Comparison II,30,Daily
2025-09-08,Revision Colors,11,Daily
2025-09-08,Revision Shapes,4,Daily
2025-09-08,Rhyming Words,29,Daily
2025-09-08,Shape Circle,1174,Daily
2025-09-08,Shape Rectangle,274,Daily
2025-09-08,Shape Square,22,Daily
2025-09-08,Shape Triangle,115,Daily
2025-09-09,Beginning Sounds Ma/Ka/La,111,Daily
2025-09-09,Beginning Sounds Pa/Cha/Sa,79,Daily
2025-09-09,Color Blue,65,Daily
2025-09-09,Color Red,613,Daily
2025-09-09,Color Yellow,97,Daily
2025-09-09,Identification of all emotions,49,Daily
2025-09-09,Numbers Comparison,16,Daily
2025-09-09,Numbers I,186,Daily
2025-09-09,Numbers II,97,Daily
2025-09-09,Numerals 1-10,4349,Daily
2025-09-09,Primary Emotion Labelling,47,Daily
2025-09-09,Quantitative Comparison,41,Daily
2025-09-09,Relational Comparison,28,Daily
2025-09-09,Relational Comparison II,104,Daily
2025-09-09,Revision Colors,42,Daily
2025-09-09,Revision Shapes,16,Daily
2025-09-09,Rhyming Words,47,Daily
2025-09-09,Shape Circle,1686,Daily
2025-09-09,Shape Rectangle,223,Daily
2025-09-09,Shape Square,29,Daily
2025-09-09,Shape Triangle,187,Daily
2025-09-10,Beginning Sounds Ma/Ka/La,165,Daily
2025-09-10,Beginning Sounds Pa/Cha/Sa,3319,Daily
2025-09-10,Color Blue,67,Daily
2025-09-10,Color Red,841,Daily
2025-09-10,Color Yellow,150,Daily
2025-09-10,Identification of all emotions,58,Daily
2025-09-10,Numbers Comparison,16,Daily
2025-09-10,Numbers I,235,Daily
2025-09-10,Numbers II,126,Daily
2025-09-10,Numerals 1-10,1308,Daily
2025-09-10,Primary Emotion Labelling,42,Daily
2025-09-10,Quantitative Comparison,43,Daily
2025-09-10,Relational Comparison,38,Daily
2025-09-10,Relational Comparison II,80,Daily
2025-09-10,Revision Colors,43,Daily
2025-09-10,Revision Shapes,20,Daily
2025-09-10,Rhyming Words,64,Daily
2025-09-10,Shape Circle,1887,Daily
2025-09-10,Shape Rectangle,177,Daily
2025-09-10,Shape Square,49,Daily
2025-09-10,Shape Triangle,254,Daily
2025-09-11,Beginning Sounds Ma/Ka/La,152,Daily
2025-09-11,Beginning Sounds Pa/Cha/Sa,1493,Daily
2025-09-11,Color Blue,75,Daily
2025-09-11,Color Red,887,Daily
2025-09-11,Color Yellow,212,Daily
2025-09-11,Identification of all emotions,81,Daily
2025-09-11,Numbers Comparison,38,Daily
2025-09-11,Numbers I,322,Daily
2025-09-11,Numbers II,153,Daily
2025-09-11,Numerals 1-10,444,Daily
2025-09-11,Primary Emotion Labelling,3305,Daily
2025-09-11,Quantitative Comparison,58,Daily
2025-09-11,Relational Comparison,42,Daily
2025-09-11,Relational Comparison II,57,Daily
2025-09-11,Revision Colors,26,Daily
2025-09-11,Revision Shapes,23,Daily
2025-09-11,Rhyming Words,72,Daily
2025-09-11,Shape Circle,2212,Daily
2025-09-11,Shape Rectangle,175,Daily
2025-09-11,Shape Square,56,Daily
2025-09-11,Shape Triangle,250,Daily
2025-09-12,Beginning Sounds Ma/Ka/La,455,Daily
2025-09-12,Beginning Sounds Pa/Cha/Sa,2440,Daily
2025-09-12,Color Blue,116,Daily
2025-09-12,Color Red,1133,Daily
2025-09-12,Color Yellow,204,Daily
2025-09-12,Identification of all emotions,59,Daily
2025-09-12,Numbers Comparison,36,Daily
2025-09-12,Numbers I,317,Daily
2025-09-12,Numbers II,143,Daily
2025-09-12,Numerals 1-10,293,Daily
2025-09-12,Primary Emotion Labelling,1341,Daily
2025-09-12,Quantitative Comparison,60,Daily
2025-09-12,Relational Comparison,55,Daily
2025-09-12,Relational Comparison II,48,Daily
2025-09-12,Revision Colors,23,Daily
2025-09-12,Revision Shapes,20,Daily
2025-09-12,Rhyming Words,108,Daily
2025-09-12,Shape Circle,3109,Daily
2025-09-12,Shape Rectangle,104,Daily
2025-09-12,Shape Square,55,Daily
2025-09-12,Shape Triangle,311,Daily
2025-09-12,Sorting Primary Colors,63,Daily
2025-09-12,Sorting Primary Shapes,91,Daily
2025-09-13,Beginning Sounds Ma/Ka/La,3616,Daily
2025-09-13,Beginning Sounds Pa/Cha/Sa,1238,Daily
2025-09-13,Color Blue,127,Daily
2025-09-13,Color Red,1008,Daily
2025-09-13,Color Yellow,221,Daily
2025-09-13,Identification of all emotions,66,Daily
2025-09-13,Numbers Comparison,27,Daily
2025-09-13,Numbers I,314,Daily
2025-09-13,Numbers II,197,Daily
2025-09-13,Numerals 1-10,211,Daily
2025-09-13,Primary Emotion Labelling,325,Daily
2025-09-13,Quantitative Comparison,60,Daily
2025-09-13,Relational Comparison,47,Daily
2025-09-13,Relational Comparison II,35,Daily
2025-09-13,Revision Colors,22,Daily
2025-09-13,Revision Shapes,29,Daily
2025-09-13,Rhyming Words,77,Daily
2025-09-13,Shape Circle,2657,Daily
2025-09-13,Shape Rectangle,82,Daily
2025-09-13,Shape Square,79,Daily
2025-09-13,Shape Triangle,305,Daily
2025-09-13,Sorting Primary Colors,74,Daily
2025-09-13,Sorting Primary Shapes,154,Daily
2025-09-14,Beginning Sounds Ma/Ka/La,1619,Daily
2025-09-14,Beginning Sounds Pa/Cha/Sa,301,Daily
2025-09-14,Color Blue,105,Daily
2025-09-14,Color Red,1018,Daily
2025-09-14,Color Yellow,165,Daily
2025-09-14,Identification of all emotions,3092,Daily
2025-09-14,Numbers Comparison,31,Daily
2025-09-14,Numbers I,294,Daily
2025-09-14,Numbers II,207,Daily
2025-09-14,Numerals 1-10,191,Daily
2025-09-14,Primary Emotion Labelling,166,Daily
2025-09-14,Quantitative Comparison,51,Daily
2025-09-14,Relational Comparison,69,Daily
2025-09-14,Relational Comparison II,45,Daily
2025-09-14,Revision Colors,38,Daily
2025-09-14,Revision Shapes,32,Daily
2025-09-14,Rhyming Words,83,Daily
2025-09-14,Shape Circle,2266,Daily
2025-09-14,Shape Rectangle,81,Daily
2025-09-14,Shape Square,69,Daily
2025-09-14,Shape Triangle,304,Daily
2025-09-14,Sorting Primary Colors,82,Daily
2025-09-14,Sorting Primary Shapes,131,Daily
2025-09-15,Beginning Sounds Ma/Ka/La,2717,Daily
2025-09-15,Beginning Sounds Pa/Cha/Sa,192,Daily
2025-09-15,Color Blue,132,Daily
2025-09-15,Color Red,1245,Daily
2025-09-15,Color Yellow,236,Daily
2025-09-15,Identification of all emotions,1378,Daily
2025-09-15,Numbers Comparison,23,Daily
2025-09-15,Numbers I,377,Daily
2025-09-15,Numbers II,199,Daily
2025-09-15,Numerals 1-10,168,Daily
2025-09-15,Primary Emotion Labelling,107,Daily
2025-09-15,Quantitative Comparison,77,Daily
2025-09-15,Relational Comparison,70,Daily
2025-09-15,Relational Comparison II,34,Daily
2025-09-15,Revision Colors,33,Daily
2025-09-15,Revision Shapes,17,Daily
2025-09-15,Rhyming Words,84,Daily
2025-09-15,Shape Circle,3302,Daily
2025-09-15,Shape Rectangle,86,Daily
2025-09-15,Shape Square,86,Daily
2025-09-15,Shape Triangle,350,Daily
2025-09-15,Sorting Primary Colors,49,Daily
2025-09-15,Sorting Primary Shapes,193,Daily
2025-09-16,Beginning Sounds Ma/Ka/La,3365,Daily
2025-09-16,Beginning Sounds Pa/Cha/Sa,140,Daily
2025-09-16,Color Blue,122,Daily
2025-09-16,Color Red,1319,Daily
2025-09-16,Color Yellow,208,Daily
2025-09-16,Identification of all emotions,238,Daily
2025-09-16,Numbers Comparison,32,Daily
2025-09-16,Numbers I,439,Daily
2025-09-16,Numbers II,252,Daily
2025-09-16,Numerals 1-10,274,Daily
2025-09-16,Primary Emotion Labelling,91,Daily
2025-09-16,Quantitative Comparison,70,Daily
2025-09-16,Relational Comparison,78,Daily
2025-09-16,Relational Comparison II,82,Daily
2025-09-16,Revision Colors,44,Daily
2025-09-16,Revision Shapes,28,Daily
2025-09-16,Rhyming Words,66,Daily
2025-09-16,Shape Circle,3538,Daily
2025-09-16,Shape Rectangle,68,Daily
2025-09-16,Shape Square,72,Daily
2025-09-16,Shape Triangle,401,Daily
2025-09-16,Sorting Primary Colors,101,Daily
2025-09-16,Sorting Primary Shapes,248,Daily
2025-09-17,Beginning Sounds Ma/Ka/La,1340,Daily
2025-09-17,Beginning Sounds Pa/Cha/Sa,114,Daily
2025-09-17,Color Blue,157,Daily
2025-09-17,Color Red,1163,Daily
2025-09-17,Color Yellow,242,Daily
2025-09-17,Identification of all emotions,144,Daily
2025-09-17,Numbers Comparison,29,Daily
2025-09-17,Numbers I,392,Daily
2025-09-17,Numbers II,205,Daily
2025-09-17,Numerals 1-10,191,Daily
2025-09-17,Primary Emotion Labelling,62,Daily
2025-09-17,Quantitative Comparison,1903,Daily
2025-09-17,Relational Comparison,76,Daily
2025-09-17,Relational Comparison II,52,Daily
2025-09-17,Revision Colors,41,Daily
2025-09-17,Revision Shapes,21,Daily
2025-09-17,Rhyming Words,79,Daily
2025-09-17,Shape Circle,2767,Daily
2025-09-17,Shape Rectangle,79,Daily
2025-09-17,Shape Square,92,Daily
2025-09-17,Shape Triangle,394,Daily
2025-09-17,Sorting Primary Colors,303,Daily
2025-09-17,Sorting Primary Shapes,490,Daily
2025-09-18,Beginning Sounds Ma/Ka/La,572,Daily
2025-09-18,Beginning Sounds Pa/Cha/Sa,89,Daily
2025-09-18,Color Blue,121,Daily
2025-09-18,Color Red,793,Daily
2025-09-18,Color Yellow,188,Daily
2025-09-18,Identification of all emotions,85,Daily
2025-09-18,Numbers Comparison,21,Daily
2025-09-18,Numbers I,290,Daily
2025-09-18,Numbers II,147,Daily
2025-09-18,Numerals 1-10,76,Daily
2025-09-18,Primary Emotion Labelling,39,Daily
2025-09-18,Quantitative Comparison,903,Daily
2025-09-18,Relational Comparison,46,Daily
2025-09-18,Relational Comparison II,32,Daily
2025-09-18,Revision Colors,22,Daily
2025-09-18,Revision Shapes,17,Daily
2025-09-18,Rhyming Words,51,Daily
2025-09-18,Shape Circle,1706,Daily
2025-09-18,Shape Rectangle,58,Daily
2025-09-18,Shape Square,84,Daily
2025-09-18,Shape Triangle,291,Daily
2025-09-18,Sorting Primary Colors,268,Daily
2025-09-18,Sorting Primary Shapes,272,Daily
2025-09-19,Beginning Sounds Ma/Ka/La,446,Daily
2025-09-19,Beginning Sounds Pa/Cha/Sa,169,Daily
2025-09-19,Color Blue,161,Daily
2025-09-19,Color Red,1071,Daily
2025-09-19,Color Yellow,267,Daily
2025-09-19,Identification of all emotions,79,Daily
2025-09-19,Numbers Comparison,31,Daily
2025-09-19,Numbers I,446,Daily
2025-09-19,Numbers II,206,Daily
2025-09-19,Numerals 1-10,81,Daily
2025-09-19,Primary Emotion Labelling,40,Daily
2025-09-19,Quantitative Comparison,2682,Daily
2025-09-19,Relational Comparison,70,Daily
2025-09-19,Relational Comparison II,46,Daily
2025-09-19,Revision Colors,39,Daily
2025-09-19,Revision Shapes,27,Daily
2025-09-19,Rhyming Words,101,Daily
2025-09-19,Shape Circle,3076,Daily
2025-09-19,Shape Rectangle,68,Daily
2025-09-19,Shape Square,134,Daily
2025-09-19,Shape Triangle,399,Daily
2025-09-19,Sorting Primary Colors,492,Daily
2025-09-19,Sorting Primary Shapes,669,Daily
2025-09-20,Beginning Sounds Ma/Ka/La,286,Daily
2025-09-20,Beginning Sounds Pa/Cha/Sa,235,Daily
2025-09-20,Color Blue,186,Daily
2025-09-20,Color Red,977,Daily
2025-09-20,Color Yellow,180,Daily
2025-09-20,Identification of all emotions,71,Daily
2025-09-20,Numbers Comparison,38,Daily
2025-09-20,Numbers I,407,Daily
2025-09-20,Numbers II,205,Daily
2025-09-20,Numerals 1-10,84,Daily
